epoch,loss
1,0.10386651009321213
2,0.10181638598442078
3,0.09846656024456024
4,0.1001284196972847
5,0.0927141085267067
6,0.08858028054237366
7,0.08643838763237
8,0.08853837102651596
9,0.08386895805597305
10,0.0832279846072197
11,0.08064230531454086
12,0.0776066929101944
13,0.07844755053520203
14,0.07572771608829498
15,0.07413420081138611
16,0.07278934121131897
17,0.07267087697982788
18,0.07186699658632278
19,0.07191240787506104
20,0.06977120041847229
21,0.07018831372261047
22,0.0699457973241806
23,0.06944958865642548
24,0.06885188817977905
25,0.06877082586288452
26,0.06817302107810974
27,0.06916128098964691
28,0.070249542593956
29,0.06816817820072174
30,0.06777547299861908
31,0.0689200833439827
32,0.06769275665283203
33,0.06783382594585419
34,0.068182073533535
35,0.06771693378686905
36,0.06849595904350281
37,0.06807006895542145
38,0.06607574969530106
39,0.06504058092832565
40,0.06708674877882004
41,0.0674014464020729
42,0.06617940217256546
43,0.06740023195743561
44,0.06517187505960464
45,0.06636770814657211
46,0.06613777577877045
47,0.06614833325147629
48,0.06643971800804138
49,0.06519743800163269
50,0.06422879546880722
51,0.06427959352731705
52,0.06503987312316895
53,0.06342196464538574
54,0.06365994364023209
55,0.06306198239326477
56,0.06462777405977249
57,0.06453970074653625
58,0.06355675309896469
59,0.06334225833415985
60,0.06370234489440918
61,0.06437264382839203
62,0.06285745650529861
63,0.06363819539546967
64,0.06425214558839798
65,0.061720531433820724
66,0.06144242733716965
67,0.06163903325796127
68,0.06124952808022499
69,0.060714561492204666
70,0.06088830903172493
71,0.06086505204439163
72,0.06203725188970566
73,0.06132778152823448
74,0.061428725719451904
75,0.05902011692523956
76,0.05843212455511093
77,0.05881696194410324
78,0.05951031297445297
79,0.05865534394979477
80,0.05903524532914162
81,0.05858301371335983
82,0.05908488854765892
83,0.05929889529943466
84,0.05548086762428284
85,0.05723310634493828
86,0.056559719145298004
87,0.05690841004252434
88,0.056467242538928986
89,0.05559713393449783
90,0.05690779909491539
91,0.05571766197681427
92,0.05483930557966232
93,0.0540439710021019
94,0.05479225516319275
95,0.05368529260158539
96,0.05495826154947281
97,0.05259358137845993
98,0.05322214961051941
99,0.052001990377902985
100,0.0535893589258194
101,0.05112554505467415
102,0.04975017532706261
103,0.04964236915111542
104,0.05004698783159256
105,0.049832411110401154
106,0.04797954112291336
107,0.04909496009349823
108,0.048201657831668854
109,0.047505736351013184
110,0.04677807539701462
111,0.046300917863845825
112,0.047065719962120056
113,0.04607364535331726
114,0.043785255402326584
115,0.045561306178569794
116,0.044924408197402954
117,0.04277367889881134
118,0.04308173060417175
119,0.0430886447429657
120,0.042942021042108536
121,0.04274681955575943
122,0.041229672729969025
123,0.0408930629491806
124,0.040614306926727295
125,0.03943602740764618
126,0.038788340985774994
127,0.03887525200843811
128,0.03696444630622864
129,0.037928543984889984
130,0.03772420063614845
131,0.035912156105041504
132,0.04086063429713249
133,0.036795586347579956
134,0.036801256239414215
135,0.03781959041953087
136,0.03741025924682617
137,0.03526216745376587
138,0.036139972507953644
139,0.03307526558637619
140,0.03379939869046211
141,0.032853711396455765
142,0.032851457595825195
143,0.03536507859826088
144,0.03155333548784256
145,0.03555518016219139
146,0.033011943101882935
147,0.03251589089632034
148,0.030392777174711227
149,0.03154420852661133
150,0.03044387511909008
151,0.031213220208883286
152,0.03187311813235283
153,0.028316006064414978
154,0.030047426000237465
155,0.030844399705529213
156,0.029630765318870544
157,0.029502011835575104
158,0.02959170937538147
159,0.028729697689414024
160,0.0309715885668993
161,0.028267601504921913
