epoch,loss
1,0.6651033163070679
2,0.6537271738052368
3,0.6394885182380676
4,0.6447251439094543
5,0.614768922328949
6,0.5917730331420898
7,0.5781843066215515
8,0.5855055451393127
9,0.5590465068817139
10,0.5578591823577881
11,0.5390238761901855
12,0.5149348378181458
13,0.52568119764328
14,0.5026683807373047
15,0.4794495403766632
16,0.46120473742485046
17,0.4607005715370178
18,0.4439407289028168
19,0.43798673152923584
20,0.41108423471450806
21,0.4158076047897339
22,0.4120393991470337
23,0.38413479924201965
24,0.3845701813697815
25,0.37719640135765076
26,0.3543836772441864
27,0.33391034603118896
28,0.3337688148021698
29,0.30862465500831604
30,0.3218688368797302
31,0.29750582575798035
32,0.2967786490917206
33,0.29541054368019104
34,0.28598424792289734
35,0.25933122634887695
36,0.2579260766506195
37,0.25435182452201843
38,0.24397408962249756
39,0.25037893652915955
40,0.22913672029972076
41,0.23772107064723969
42,0.21176138520240784
43,0.19990119338035583
44,0.19921988248825073
45,0.1861056238412857
46,0.1820138841867447
47,0.16462861001491547
48,0.18632662296295166
49,0.16103342175483704
50,0.15344205498695374
51,0.14297816157341003
52,0.13112995028495789
53,0.13565053045749664
54,0.12802883982658386
55,0.12292545288801193
56,0.13486804068088531
57,0.11862671375274658
58,0.11421366780996323
59,0.10698218643665314
60,0.09761319309473038
61,0.10286510735750198
62,0.09399333596229553
63,0.08963541686534882
64,0.09644456207752228
65,0.07697807997465134
66,0.07382488250732422
67,0.07680566608905792
68,0.06744864583015442
69,0.07219890505075455
70,0.068262979388237
71,0.06507906317710876
72,0.07322684675455093
73,0.06942432373762131
74,0.05621570348739624
75,0.052911341190338135
76,0.05205008387565613
77,0.04985751211643219
78,0.05214424431324005
79,0.05100388079881668
80,0.05208485573530197
81,0.049633536487817764
82,0.0465911328792572
83,0.050078265368938446
84,0.041987672448158264
85,0.0461294949054718
86,0.049180470407009125
87,0.04353783279657364
88,0.04280466586351395
89,0.04261224716901779
90,0.04588499665260315
91,0.043839871883392334
92,0.04416540265083313
93,0.042444586753845215
94,0.04518170282244682
95,0.041608624160289764
96,0.04512919485569
97,0.04341919720172882
98,0.040362901985645294
99,0.043389663100242615
100,0.04487510398030281
101,0.04429493471980095
102,0.042033955454826355
103,0.04115138202905655
104,0.040769271552562714
105,0.04227186366915703
106,0.039182208478450775
107,0.043682485818862915
108,0.04224872589111328
109,0.04303184896707535
110,0.03972634673118591
111,0.0436781644821167
112,0.04188552126288414
113,0.04217610880732536
114,0.04288366436958313
115,0.040923990309238434
116,0.04439220577478409
117,0.040379319339990616
118,0.04109484702348709
119,0.04411812126636505
120,0.04394177719950676
121,0.04341701418161392
122,0.0394749790430069
123,0.03980313241481781
124,0.03934446722269058
125,0.04186413809657097
126,0.04193532466888428
127,0.04139956086874008
128,0.04084606096148491
129,0.0424870103597641
130,0.042856182903051376
131,0.04013744741678238
132,0.04171385616064072
133,0.0426691472530365
134,0.042981505393981934
135,0.04024798423051834
136,0.03950617462396622
137,0.04004090279340744
138,0.04054327309131622
139,0.042430579662323
140,0.04078303277492523
141,0.040621235966682434
142,0.04136015102267265
143,0.042043522000312805
144,0.042584411799907684
145,0.040647219866514206
146,0.04103551805019379
147,0.0392674021422863
148,0.04053006321191788
149,0.04173804819583893
150,0.042160481214523315
