epoch,loss
1,0.11134868860244751
2,0.0997169017791748
3,0.10043682903051376
4,0.0995601937174797
5,0.09459169209003448
6,0.0942663922905922
7,0.08774179220199585
8,0.08637406677007675
9,0.08338350802659988
10,0.08128099143505096
11,0.082877017557621
12,0.07983894646167755
13,0.08049403876066208
14,0.07424446195363998
15,0.0766119733452797
16,0.07428762316703796
17,0.07211904972791672
18,0.0722433552145958
19,0.0690012127161026
20,0.07014527171850204
21,0.06853403896093369
22,0.06850767880678177
23,0.06736720353364944
24,0.06647060066461563
25,0.06449864059686661
26,0.06498382240533829
27,0.06571832299232483
28,0.06365617364645004
29,0.06303948909044266
30,0.06285643577575684
31,0.06370167434215546
32,0.06314145028591156
33,0.06216743215918541
34,0.06277873367071152
35,0.06301108002662659
36,0.062453173100948334
37,0.06292232871055603
38,0.06220145896077156
39,0.061843015253543854
40,0.061952896416187286
41,0.061428386718034744
42,0.061555083841085434
43,0.061701104044914246
44,0.0625157579779625
45,0.06104400008916855
46,0.06147976964712143
47,0.062257569283246994
48,0.061264604330062866
49,0.06182444095611572
50,0.06043851375579834
51,0.061009764671325684
52,0.06159123033285141
53,0.060785360634326935
54,0.060695402324199677
55,0.06061306223273277
56,0.059933409094810486
57,0.06063508242368698
58,0.05966373533010483
59,0.06004304438829422
60,0.05998434126377106
61,0.05978560075163841
62,0.05892308056354523
63,0.059343889355659485
64,0.05971551686525345
65,0.0587456189095974
66,0.059954192489385605
67,0.057935215532779694
68,0.05931113660335541
69,0.057608239352703094
70,0.05790435150265694
71,0.057804252952337265
72,0.058629266917705536
73,0.057683780789375305
74,0.05760025233030319
75,0.057029709219932556
76,0.05697818845510483
77,0.05659482628107071
78,0.057402633130550385
79,0.0564151331782341
80,0.057073935866355896
81,0.05717528611421585
82,0.05600470304489136
83,0.05701722577214241
84,0.055720891803503036
85,0.05519000440835953
86,0.05517393350601196
87,0.0548577755689621
88,0.055936671793460846
89,0.05581812188029289
90,0.055021319538354874
91,0.05435383692383766
92,0.05467594787478447
93,0.05587287247180939
94,0.05437083542346954
95,0.05363180488348007
96,0.05384849011898041
97,0.054061487317085266
98,0.054167065769433975
99,0.052847087383270264
100,0.05448400601744652
101,0.053395867347717285
102,0.05340870842337608
103,0.05304970219731331
104,0.05167749896645546
105,0.052333589643239975
106,0.052054110914468765
107,0.051515717059373856
108,0.051565781235694885
109,0.05062153562903404
110,0.05297239124774933
111,0.05113665759563446
112,0.05238940194249153
113,0.05088310316205025
114,0.05051098018884659
115,0.050543006509542465
116,0.05086490511894226
117,0.04948669672012329
118,0.048847075551748276
119,0.04903160035610199
120,0.04930206760764122
121,0.04858380928635597
122,0.04821337014436722
123,0.04745722562074661
124,0.047666698694229126
125,0.047726843506097794
126,0.04688161239027977
127,0.04672284424304962
128,0.04671107605099678
129,0.04583786427974701
130,0.04598981514573097
131,0.04459041357040405
132,0.04741987586021423
133,0.046860769391059875
134,0.044273339211940765
135,0.04447656869888306
136,0.04479459673166275
137,0.04523329809308052
138,0.045291852205991745
139,0.04408803582191467
140,0.043189484626054764
141,0.04245724156498909
142,0.04060810059309006
143,0.04294160380959511
144,0.041592687368392944
145,0.04167088493704796
146,0.04272845387458801
147,0.039124444127082825
148,0.04023846611380577
149,0.03906147554516792
150,0.038861021399497986
151,0.0380074717104435
152,0.039625950157642365
153,0.03916225582361221
154,0.03669396787881851
155,0.03770621865987778
156,0.03704710304737091
157,0.03593578189611435
158,0.03502610698342323
159,0.03717286139726639
160,0.03529307618737221
161,0.0336696058511734
162,0.03278399631381035
163,0.03464049473404884
164,0.03188672661781311
165,0.03172813728451729
166,0.034316495060920715
167,0.03185203671455383
168,0.03183883801102638
169,0.03075399622321129
170,0.03000582382082939
171,0.029393982142210007
172,0.030442606657743454
173,0.02922588586807251
174,0.028290782123804092
175,0.030646078288555145
176,0.028027420863509178
177,0.029350170865654945
178,0.029041962698101997
179,0.028200987726449966
180,0.02803850546479225
181,0.02658337727189064
182,0.024402454495429993
183,0.02645263820886612
184,0.02547093667089939
185,0.025747912004590034
186,0.024626459926366806
187,0.026805346831679344
188,0.02593066357076168
189,0.026801198720932007
190,0.023652613162994385
191,0.023813756182789803
192,0.023776168003678322
193,0.025072410702705383
194,0.022851940244436264
195,0.02397775650024414
196,0.023801185190677643
197,0.024548161774873734
198,0.023866813629865646
199,0.0238075889647007
200,0.023846089839935303
201,0.02294909581542015
202,0.023592645302414894
203,0.023234741762280464
204,0.023431381210684776
205,0.02210369147360325
206,0.02292109839618206
207,0.02354825660586357
208,0.023876875638961792
209,0.02265484631061554
210,0.02155456878244877
211,0.022185854613780975
212,0.021536093205213547
213,0.02128840610384941
214,0.020435895770788193
215,0.0216863751411438
216,0.02294410578906536
217,0.02119375765323639
218,0.022126050665974617
219,0.022841475903987885
220,0.022136829793453217
221,0.021536163985729218
222,0.022641945630311966
223,0.021414319053292274
224,0.021895062178373337
225,0.021556541323661804
226,0.021008694544434547
227,0.02135847508907318
228,0.020485777407884598
229,0.02143639698624611
230,0.02199857495725155
231,0.02093658410012722
232,0.02037888392806053
233,0.020430250093340874
234,0.021405421197414398
235,0.0211101733148098
236,0.020884603261947632
237,0.02101188153028488
238,0.019665583968162537
239,0.02170480042695999
240,0.02281912975013256
241,0.020016217604279518
242,0.01906023733317852
243,0.018852967768907547
244,0.021253814920783043
245,0.020652558654546738
246,0.020236928015947342
247,0.020184064283967018
248,0.019225509837269783
249,0.020047640427947044
250,0.020389247685670853
251,0.019774261862039566
252,0.021605517715215683
253,0.018782682716846466
254,0.019502921029925346
255,0.02044825814664364
256,0.018924113363027573
257,0.020393498241901398
258,0.020767303183674812
259,0.020620986819267273
260,0.01939668320119381
261,0.01924389787018299
262,0.018133316189050674
263,0.019535187631845474
264,0.02001616731286049
265,0.01919398084282875
266,0.0186568982899189
267,0.019352072849869728
268,0.020184971392154694
269,0.01726294495165348
270,0.019636837765574455
271,0.018344417214393616
272,0.01882481947541237
273,0.018876757472753525
274,0.018326938152313232
275,0.017604239284992218
276,0.017723578959703445
277,0.018406860530376434
278,0.017957456409931183
279,0.017697136849164963
280,0.017714552581310272
281,0.01778472773730755
282,0.01767519861459732
283,0.018857844173908234
284,0.019316645339131355
285,0.018304437398910522
286,0.018093273043632507
287,0.019272850826382637
288,0.018257487565279007
289,0.018438022583723068
290,0.018422488123178482
291,0.017502523958683014
292,0.017817063257098198
293,0.018208414316177368
294,0.017383888363838196
295,0.018653301522135735
296,0.017611540853977203
297,0.016787180677056313
298,0.01652330532670021
299,0.01665422134101391
300,0.01686808094382286
301,0.01725732907652855
302,0.017639579251408577
303,0.01767115853726864
304,0.017035722732543945
305,0.017671100795269012
306,0.017433293163776398
307,0.01817036047577858
308,0.016969745978713036
309,0.01761469617486
310,0.01779339835047722
311,0.017146093770861626
312,0.017247948795557022
313,0.017920061945915222
314,0.016409480944275856
315,0.01709205098450184
316,0.01634814962744713
317,0.017056278884410858
318,0.01710999570786953
319,0.016119319945573807
320,0.01588606834411621
321,0.01639704778790474
