epoch,loss
1,0.14778587222099304
2,0.14194288849830627
3,0.12911218404769897
4,0.12528769671916962
5,0.11413045227527618
6,0.12166467308998108
7,0.11057978123426437
8,0.1074325293302536
9,0.10563918948173523
10,0.09802365303039551
11,0.10280518978834152
12,0.09338876605033875
13,0.08945044875144958
14,0.08859121799468994
15,0.08530475944280624
16,0.08501997590065002
17,0.084471695125103
18,0.08403253555297852
19,0.08244054019451141
20,0.08123902976512909
21,0.08095837384462357
22,0.08034858107566833
23,0.08078505843877792
24,0.08105245977640152
25,0.07954418659210205
26,0.08008986711502075
27,0.08127159625291824
28,0.0803498849272728
29,0.07950573414564133
30,0.08258438110351562
31,0.08009124547243118
32,0.08049236238002777
33,0.07965999841690063
34,0.0799955204129219
35,0.08155828714370728
36,0.08029884099960327
37,0.07976292073726654
38,0.07780982553958893
39,0.07875490188598633
40,0.07669072598218918
41,0.07645267993211746
42,0.07692839205265045
43,0.07566426694393158
44,0.076967753469944
45,0.07543634623289108
46,0.07536230981349945
47,0.07627060264348984
48,0.07501779496669769
49,0.07437528669834137
50,0.07454808056354523
51,0.07498922944068909
52,0.07423203438520432
53,0.07511083781719208
54,0.07395099103450775
55,0.07329606264829636
56,0.073780357837677
57,0.07356049120426178
58,0.07329600304365158
59,0.0720309466123581
60,0.07207220047712326
61,0.0716014876961708
62,0.0715283453464508
63,0.07146743685007095
64,0.0710517019033432
65,0.07214727997779846
66,0.0703476071357727
67,0.07004108279943466
68,0.06990250945091248
69,0.06979529559612274
70,0.0708744078874588
71,0.06991320103406906
72,0.06999584287405014
73,0.06832441687583923
74,0.06830331683158875
75,0.06854356080293655
76,0.06829924881458282
77,0.0687110498547554
78,0.06741935014724731
79,0.06806732714176178
80,0.06655022501945496
81,0.06686035543680191
82,0.06586841493844986
83,0.0672760158777237
84,0.06492482125759125
85,0.06565289199352264
86,0.0661938413977623
87,0.06420973688364029
88,0.06483758240938187
89,0.06363651156425476
90,0.06416867673397064
91,0.0642823874950409
92,0.06384815275669098
93,0.0636151134967804
94,0.06187988072633743
95,0.06198795139789581
96,0.06195615231990814
97,0.06048005819320679
98,0.06045512482523918
99,0.060976430773735046
100,0.05985657125711441
101,0.05946052819490433
102,0.06000477820634842
103,0.058577243238687515
104,0.05712772160768509
105,0.05808253586292267
106,0.05694000422954559
107,0.05688599497079849
108,0.05690731853246689
109,0.05578818917274475
110,0.05347535386681557
111,0.05384504795074463
112,0.0534655787050724
113,0.05245101451873779
114,0.05307943746447563
115,0.05244198441505432
