epoch,loss
1,0.8806934356689453
2,0.829394519329071
3,0.8277818560600281
4,0.8275465965270996
5,0.800850510597229
6,0.8040477633476257
7,0.766508162021637
8,0.7586387991905212
9,0.7434156537055969
10,0.7232106924057007
11,0.7330994606018066
12,0.713653028011322
13,0.7128539085388184
14,0.6747720837593079
15,0.6883145570755005
16,0.6617817282676697
17,0.6443299055099487
18,0.6477326154708862
19,0.6192905902862549
20,0.626190185546875
21,0.6074838638305664
22,0.6092502474784851
23,0.6012626886367798
24,0.5773912668228149
25,0.5566208958625793
26,0.5374269485473633
27,0.5465292930603027
28,0.5178843140602112
29,0.5165715217590332
30,0.499342143535614
31,0.5141158699989319
32,0.49455252289772034
33,0.4744027853012085
34,0.48043352365493774
35,0.4439062476158142
36,0.4521844983100891
37,0.43010586500167847
38,0.42786702513694763
39,0.423127681016922
40,0.4182504117488861
41,0.3970659673213959
42,0.40577730536460876
43,0.36671459674835205
44,0.3678355813026428
45,0.37767183780670166
46,0.34862810373306274
47,0.37797579169273376
48,0.34411391615867615
49,0.32219111919403076
50,0.3150699734687805
51,0.3174281418323517
52,0.2844448983669281
53,0.29498112201690674
54,0.2862726151943207
55,0.29197564721107483
56,0.2847060561180115
57,0.2772737145423889
58,0.2625751197338104
59,0.24420717358589172
60,0.2580811083316803
61,0.24662332236766815
62,0.23550885915756226
63,0.2158866971731186
64,0.2285739928483963
65,0.1995132714509964
66,0.18305234611034393
67,0.19013246893882751
68,0.19640395045280457
69,0.18481703102588654
70,0.1729101985692978
71,0.17771194875240326
72,0.18356183171272278
73,0.1611354649066925
74,0.16133174300193787
75,0.17007121443748474
76,0.14757587015628815
77,0.13954487442970276
78,0.13512079417705536
79,0.13965058326721191
80,0.14178629219532013
81,0.1426878571510315
82,0.12155728042125702
83,0.12731494009494781
84,0.11308206617832184
85,0.10961977392435074
86,0.11226437985897064
87,0.10707852989435196
88,0.10406827926635742
89,0.09776247292757034
90,0.09234601259231567
91,0.08297418802976608
92,0.08948566764593124
93,0.09259171783924103
94,0.091550812125206
95,0.08172067254781723
96,0.08143866062164307
97,0.07008016109466553
98,0.07444962114095688
99,0.07304050773382187
100,0.06692560017108917
101,0.06953164935112
102,0.05873991921544075
103,0.06447548419237137
104,0.06382309645414352
105,0.06293322145938873
106,0.060324255377054214
107,0.053959921002388
108,0.056314535439014435
109,0.053821347653865814
110,0.05272682011127472
111,0.05263097584247589
112,0.05903857946395874
113,0.05381780490279198
114,0.048653069883584976
115,0.05468988046050072
116,0.0525008849799633
117,0.04659423604607582
118,0.04487185180187225
119,0.04753200337290764
120,0.04382666200399399
121,0.04920153692364693
122,0.0469764769077301
123,0.0432886928319931
124,0.04527948051691055
125,0.045126039534807205
126,0.0454903282225132
127,0.04272229224443436
128,0.046516068279743195
129,0.04248441383242607
130,0.041848331689834595
131,0.03853357583284378
132,0.042274657636880875
133,0.039789360016584396
134,0.04014333710074425
135,0.04093969240784645
136,0.04089421406388283
137,0.04377106577157974
138,0.04077423736453056
139,0.03900254890322685
140,0.0415557436645031
141,0.0413430780172348
142,0.038476020097732544
143,0.04375395551323891
144,0.03936440497636795
145,0.03978769853711128
146,0.04058459401130676
147,0.04111149162054062
148,0.03820877522230148
149,0.041695486754179
150,0.03803116828203201
151,0.036930982023477554
152,0.039247289299964905
153,0.04373593628406525
154,0.04011831432580948
155,0.04039662703871727
156,0.042680323123931885
157,0.03760922700166702
158,0.038500212132930756
159,0.042060427367687225
160,0.03915359079837799
161,0.03767452389001846
162,0.03811315819621086
163,0.0379263311624527
164,0.03986646980047226
165,0.04065965861082077
166,0.037487395107746124
167,0.0408753901720047
168,0.04208748787641525
169,0.04033222794532776
170,0.040140628814697266
171,0.03942173719406128
172,0.0386233776807785
173,0.04247510805726051
174,0.03919239714741707
175,0.04160870239138603
176,0.03548991307616234
177,0.037931449711322784
178,0.03958357125520706
179,0.039876267313957214
180,0.04000534117221832
181,0.038934215903282166
182,0.03710240498185158
183,0.038582392036914825
184,0.03552133962512016
185,0.03925134241580963
186,0.03713037073612213
187,0.040273912250995636
188,0.03892847150564194
189,0.03893197700381279
190,0.03651224821805954
191,0.036895714700222015
192,0.0393773689866066
193,0.03507649153470993
194,0.03908253088593483
195,0.035972051322460175
196,0.039847586303949356
197,0.0384899266064167
198,0.03819609433412552
199,0.040737591683864594
200,0.03730962425470352
201,0.0390547551214695
202,0.03844025358557701
203,0.03728512302041054
204,0.0382487028837204
205,0.03604834899306297
206,0.036166515201330185
207,0.03612052649259567
208,0.037269480526447296
209,0.03831689432263374
210,0.03728017210960388
211,0.037173882126808167
212,0.039882294833660126
213,0.038913361728191376
214,0.03536616638302803
215,0.03613613545894623
216,0.03972017765045166
217,0.03682035207748413
218,0.03903559222817421
219,0.03543723002076149
220,0.03788263723254204
221,0.03876151889562607
222,0.04034251347184181
223,0.03954567387700081
224,0.038928646594285965
225,0.03914923593401909
